0.25 0 0
0.225242 -0.0767005 0.0767005
0.155872 -0.13821 0.13821
0.0556302 -0.172345 0.172345
-0.0556302 -0.172345 0.172345
-0.155872 -0.13821 0.13821
-0.225242 -0.0767005 0.0767005
-0.25 -2.16482e-17 2.16482e-17
-0.225242 0.0767005 -0.0767005
-0.155872 0.13821 -0.13821
-0.0556302 0.172345 -0.172345
0.0556302 0.172345 -0.172345
0.155872 0.13821 -0.13821
0.225242 0.0767005 -0.0767005
0.25 4.32964e-17 -4.32964e-17



0.75 0 1
0.741623 -0.111782 1
0.71668 -0.221066 1
0.675727 -0.325413 1
0.619679 -0.42249 1
0.549789 -0.51013 1
0.467617 -0.586374 1
0.375 -0.649519 1
0.274006 -0.698155 1
0.166891 -0.731196 1
0.0560476 -0.747903 1
-0.0560476 -0.747903 1
-0.166891 -0.731196 1
-0.274006 -0.698155 1
-0.375 -0.649519 1
-0.467617 -0.586374 1
-0.549789 -0.51013 1
-0.619679 -0.42249 1
-0.675727 -0.325413 1
-0.71668 -0.221066 1
-0.741623 -0.111782 1
-0.75 -9.18455e-17 1
-0.741623 0.111782 1
-0.71668 0.221066 1
-0.675727 0.325413 1
-0.619679 0.42249 1
-0.549789 0.51013 1
-0.467617 0.586374 1
-0.375 0.649519 1
-0.274006 0.698155 1
-0.166891 0.731196 1
-0.0560476 0.747903 1
0.0560476 0.747903 1
0.166891 0.731196 1
0.274006 0.698155 1
0.375 0.649519 1
0.467617 0.586374 1
0.549789 0.51013 1
0.619679 0.42249 1
0.675727 0.325413 1
0.71668 0.221066 1
0.741623 0.111782 1
0.75 1.83691e-16 1



1 0 2
0.993712 -0.111964 2
0.974928 -0.222521 2
0.943883 -0.330279 2
0.900969 -0.433884 2
0.846724 -0.532032 2
0.781831 -0.62349 2
0.707107 -0.707107 2
0.62349 -0.781831 2
0.532032 -0.846724 2
0.433884 -0.900969 2
0.330279 -0.943883 2
0.222521 -0.974928 2
0.111964 -0.993712 2
6.12303e-17 -1 2
-0.111964 -0.993712 2
-0.222521 -0.974928 2
-0.330279 -0.943883 2
-0.433884 -0.900969 2
-0.532032 -0.846724 2
-0.62349 -0.781831 2
-0.707107 -0.707107 2
-0.781831 -0.62349 2
-0.846724 -0.532032 2
-0.900969 -0.433884 2
-0.943883 -0.330279 2
-0.974928 -0.222521 2
-0.993712 -0.111964 2
-1 -1.22461e-16 2
-0.993712 0.111964 2
-0.974928 0.222521 2
-0.943883 0.330279 2
-0.900969 0.433884 2
-0.846724 0.532032 2
-0.781831 0.62349 2
-0.707107 0.707107 2
-0.62349 0.781831 2
-0.532032 0.846724 2
-0.433884 0.900969 2
-0.330279 0.943883 2
-0.222521 0.974928 2
-0.111964 0.993712 2
-1.83691e-16 1 2
0.111964 0.993712 2
0.222521 0.974928 2
0.330279 0.943883 2
0.433884 0.900969 2
0.532032 0.846724 2
0.62349 0.781831 2
0.707107 0.707107 2
0.781831 0.62349 2
0.846724 0.532032 2
0.900969 0.433884 2
0.943883 0.330279 2
0.974928 0.222521 2
0.993712 0.111964 2
1 2.44921e-16 2



-0.5 -0.5 3
-0.5 0.5 3
0.5 0.5 3
0.5 -0.5 3
-0.5 -0.5 3



