2 2 3
1.99939 2 3.0349
1.99756 2 3.06976
1.99452 2 3.10453
1.99027 2 3.13917
1.98481 2 3.17365
1.97815 2 3.20791
1.9703 2 3.24192
1.96126 2 3.27564
1.95106 2 3.30902
1.93969 2 3.34202
1.92718 2 3.37461
1.91355 2 3.40674
1.89879 2 3.43837
1.88295 2 3.46947
1.86603 2 3.5
1.84805 2 3.52992
1.82904 2 3.55919
1.80902 2 3.58779
1.78801 2 3.61566
1.76604 2 3.64279
1.74314 2 3.66913
1.71934 2 3.69466
1.69466 2 3.71934
1.66913 2 3.74314
1.64279 2 3.76604
1.61566 2 3.78801
1.58779 2 3.80902
1.55919 2 3.82904
1.52992 2 3.84805
1.5 2 3.86603
1.46947 2 3.88295
1.43837 2 3.89879
1.40674 2 3.91355
1.37461 2 3.92718
1.34202 2 3.93969
1.30902 2 3.95106
1.27564 2 3.96126
1.24192 2 3.9703
1.20791 2 3.97815
1.17365 2 3.98481
1.13917 2 3.99027
1.10453 2 3.99452
1.06976 2 3.99756
1.0349 2 3.99939
1 2 4
0.965101 2 3.99939
0.930244 2 3.99756
0.895472 2 3.99452
0.860827 2 3.99027
0.826352 2 3.98481
0.792088 2 3.97815
0.758078 2 3.9703
0.724363 2 3.96126
0.690983 2 3.95106
0.65798 2 3.93969
0.625393 2 3.92718
0.593263 2 3.91355
0.561629 2 3.89879
0.530528 2 3.88295
0.5 2 3.86603
0.470081 2 3.84805
0.440807 2 3.82904
0.412215 2 3.80902
0.384339 2 3.78801
0.357212 2 3.76604
0.330869 2 3.74314
0.305342 2 3.71934
0.28066 2 3.69466
0.256855 2 3.66913
0.233956 2 3.64279
0.211989 2 3.61566
0.190983 2 3.58779
0.170962 2 3.55919
0.151952 2 3.52992
0.133975 2 3.5
0.117052 2 3.46947
0.101206 2 3.43837
0.0864545 2 3.40674
0.0728161 2 3.37461
0.0603074 2 3.34202
0.0489435 2 3.30902
0.0387383 2 3.27564
0.0297043 2 3.24192
0.0218524 2 3.20791
0.0151922 2 3.17365
0.00973193 2 3.13917
0.0054781 2 3.10453
0.00243595 2 3.06976
0.000609173 2 3.0349
0 2 3
0.000609173 2 2.9651
0.00243595 2 2.93024
0.0054781 2 2.89547
0.00973193 2 2.86083
0.0151922 2 2.82635
0.0218524 2 2.79209
0.0297043 2 2.75808
0.0387383 2 2.72436
0.0489435 2 2.69098
0.0603074 2 2.65798
0.0728161 2 2.62539
0.0864545 2 2.59326
0.101206 2 2.56163
0.117052 2 2.53053
0.133975 2 2.5
0.151952 2 2.47008
0.170962 2 2.44081
0.190983 2 2.41221
0.211989 2 2.38434
0.233956 2 2.35721
0.256855 2 2.33087
0.28066 2 2.30534
0.305342 2 2.28066
0.330869 2 2.25686
0.357212 2 2.23396
0.384339 2 2.21199
0.412215 2 2.19098
0.440807 2 2.17096
0.470081 2 2.15195
0.5 2 2.13397
0.530528 2 2.11705
0.561629 2 2.10121
0.593263 2 2.08645
0.625393 2 2.07282
0.65798 2 2.06031
0.690983 2 2.04894
0.724363 2 2.03874
0.758078 2 2.0297
0.792088 2 2.02185
0.826352 2 2.01519
0.860827 2 2.00973
0.895472 2 2.00548
0.930244 2 2.00244
0.965101 2 2.00061
1 2 2
1.0349 2 2.00061
1.06976 2 2.00244
1.10453 2 2.00548
1.13917 2 2.00973
1.17365 2 2.01519
1.20791 2 2.02185
1.24192 2 2.0297
1.27564 2 2.03874
1.30902 2 2.04894
1.34202 2 2.06031
1.37461 2 2.07282
1.40674 2 2.08645
1.43837 2 2.10121
1.46947 2 2.11705
1.5 2 2.13397
1.52992 2 2.15195
1.55919 2 2.17096
1.58779 2 2.19098
1.61566 2 2.21199
1.64279 2 2.23396
1.66913 2 2.25686
1.69466 2 2.28066
1.71934 2 2.30534
1.74314 2 2.33087
1.76604 2 2.35721
1.78801 2 2.38434
1.80902 2 2.41221
1.82904 2 2.44081
1.84805 2 2.47008
1.86603 2 2.5
1.88295 2 2.53053
1.89879 2 2.56163
1.91355 2 2.59326
1.92718 2 2.62539
1.93969 2 2.65798
1.95106 2 2.69098
1.96126 2 2.72436
1.9703 2 2.75808
1.97815 2 2.79209
1.98481 2 2.82635
1.99027 2 2.86083
1.99452 2 2.89547
1.99756 2 2.93024
1.99939 2 2.9651
2 2 3
